family,dataset,pooling,audit,layer_idx,depth_fraction,llm_layer_number,vlm_layer_number,layer_number,seed,width_factor,d_sae,l1,normalize,dom_margin,train_examples,eval_examples,sae_steps,MFI,MFI_ci_low,MFI_ci_high,FMP,image_driven_frac,text_driven_frac,both_driven_frac,mean_text_delta,mean_image_delta,matched_gini,matched_eff_dim,image_only_mean_activation,llm_mean_activation,vlm_train_rec_r2,vlm_eval_rec_r2,llm_train_rec_r2,vlm_eval_l0,vlm_eval_active_frac,vlm_eval_dead_frac,vlm_eval_z_abs_mean
pali,flickr30k,last_token,True,0,0.0,0,0,0,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.08482242375612259,0.08317418263632134,0.08620453807980084,0.11767578125,0.117919921875,0.00244140625,0.002685546875,0.012955959886312485,0.0718664601445198,0.911925443912589,388.39267042253294,0.19426530599594116,0.1971496343612671,0.9979951128938916,0.9971022159974626,0.998149968413301,435.302734375,0.10627508163452148,0.881103515625,0.19159570336341858
pali,flickr30k,last_token,True,0,0.0,0,0,0,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.08482242375612259,0.08317418263632134,0.08620453807980084,0.1171875,0.11767578125,0.00244140625,0.0029296875,0.012955959886312485,0.0718664601445198,0.911925443912589,388.39267042253294,0.19426530599594116,0.1971496343612671,0.9979951128938916,0.9971022159974626,0.998149968413301,435.302734375,0.10627508163452148,0.881103515625,0.19159570336341858
pali,flickr30k,last_token,True,0,0.0,0,0,0,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.08482242375612259,0.08317418263632134,0.08620453807980084,0.1162109375,0.117431640625,0.002197265625,0.00341796875,0.012955959886312485,0.0718664601445198,0.911925443912589,388.39267042253294,0.19426530599594116,0.1971496343612671,0.9979951128938916,0.9971022159974626,0.998149968413301,435.302734375,0.10627508163452148,0.881103515625,0.19159570336341858
pali,flickr30k,last_token,True,1,0.14285714285714285,4,4,4,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.09567383676767349,0.09412467267156899,0.09735291004126338,0.15283203125,0.150146484375,0.005615234375,0.0029296875,0.022500330582261086,0.07317350804805756,0.8971999618410059,451.7536169971144,0.14739862084388733,0.17794260382652283,0.9953950606353238,0.9906471379735337,0.9927632983923432,487.048828125,0.11890840530395508,0.8515625,0.14355631172657013
pali,flickr30k,last_token,True,1,0.14285714285714285,4,4,4,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.09567383676767349,0.09412467267156899,0.09735291004126338,0.150390625,0.1494140625,0.005126953125,0.004150390625,0.022500330582261086,0.07317350804805756,0.8971999618410059,451.7536169971144,0.14739862084388733,0.17794260382652283,0.9953950606353238,0.9906471379735337,0.9927632983923432,487.048828125,0.11890840530395508,0.8515625,0.14355631172657013
pali,flickr30k,last_token,True,1,0.14285714285714285,4,4,4,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.09567383676767349,0.09412467267156899,0.09735291004126338,0.146484375,0.147705078125,0.0048828125,0.006103515625,0.022500330582261086,0.07317350804805756,0.8971999618410059,451.7536169971144,0.14739862084388733,0.17794260382652283,0.9953950606353238,0.9906471379735337,0.9927632983923432,487.048828125,0.11890840530395508,0.8515625,0.14355631172657013
pali,flickr30k,last_token,True,2,0.2857142857142857,7,7,7,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.11316696554422379,0.11178895687626209,0.11457959771432798,0.119140625,0.118408203125,0.00537109375,0.004638671875,0.029326267540454865,0.08384069800376892,0.9073770282530205,408.406896883467,0.17588232457637787,0.32017529010772705,0.9921901030113953,0.9834951293615701,0.9920780034172231,414.5859375,0.10121726989746094,0.880126953125,0.16681331396102905
pali,flickr30k,last_token,True,2,0.2857142857142857,7,7,7,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.11316696554422379,0.11178895687626209,0.11457959771432798,0.11572265625,0.1171875,0.0048828125,0.00634765625,0.029326267540454865,0.08384069800376892,0.9073770282530205,408.406896883467,0.17588232457637787,0.32017529010772705,0.9921901030113953,0.9834951293615701,0.9920780034172231,414.5859375,0.10121726989746094,0.880126953125,0.16681331396102905
pali,flickr30k,last_token,True,2,0.2857142857142857,7,7,7,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.11316696554422379,0.11178895687626209,0.11457959771432798,0.11181640625,0.11572265625,0.00439453125,0.00830078125,0.029326267540454865,0.08384069800376892,0.9073770282530205,408.406896883467,0.17588232457637787,0.32017529010772705,0.9921901030113953,0.9834951293615701,0.9920780034172231,414.5859375,0.10121726989746094,0.880126953125,0.16681331396102905
pali,flickr30k,last_token,True,3,0.42857142857142855,11,11,11,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.20201554894447327,0.2001413621212123,0.20417398026766023,0.1484375,0.14892578125,0.004150390625,0.004638671875,0.047368280589580536,0.15464726090431213,0.8856264168211545,500.8958710225194,0.2513442635536194,0.3644343912601471,0.9915351019805605,0.9731096053461399,0.9888654742124278,500.65234375,0.12222957611083984,0.851806640625,0.26900243759155273
pali,flickr30k,last_token,True,3,0.42857142857142855,11,11,11,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.20201554894447327,0.2001413621212123,0.20417398026766023,0.14501953125,0.147705078125,0.003662109375,0.00634765625,0.047368280589580536,0.15464726090431213,0.8856264168211545,500.8958710225194,0.2513442635536194,0.3644343912601471,0.9915351019805605,0.9731096053461399,0.9888654742124278,500.65234375,0.12222957611083984,0.851806640625,0.26900243759155273
pali,flickr30k,last_token,True,3,0.42857142857142855,11,11,11,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.20201554894447327,0.2001413621212123,0.20417398026766023,0.14111328125,0.14599609375,0.00341796875,0.00830078125,0.047368280589580536,0.15464726090431213,0.8856264168211545,500.8958710225194,0.2513442635536194,0.3644343912601471,0.9915351019805605,0.9731096053461399,0.9888654742124278,500.65234375,0.12222957611083984,0.851806640625,0.26900243759155273
pali,flickr30k,last_token,True,4,0.5714285714285714,14,14,14,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.2892022430896759,0.2865935078312759,0.29168312002875607,0.167236328125,0.162353515625,0.011962890625,0.007080078125,0.09333370625972748,0.19586853682994843,0.8722037790220867,550.9266348519895,0.4229341149330139,0.5752525329589844,0.992267267028471,0.9718314592287917,0.9923052712787784,559.865234375,0.13668584823608398,0.835205078125,0.36558836698532104
pali,flickr30k,last_token,True,4,0.5714285714285714,14,14,14,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.2892022430896759,0.2865935078312759,0.29168312002875607,0.162841796875,0.1611328125,0.010986328125,0.00927734375,0.09333370625972748,0.19586853682994843,0.8722037790220867,550.9266348519895,0.4229341149330139,0.5752525329589844,0.992267267028471,0.9718314592287917,0.9923052712787784,559.865234375,0.13668584823608398,0.835205078125,0.36558836698532104
pali,flickr30k,last_token,True,4,0.5714285714285714,14,14,14,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.2892022430896759,0.2865935078312759,0.29168312002875607,0.151123046875,0.156494140625,0.009765625,0.01513671875,0.09333370625972748,0.19586853682994843,0.8722037790220867,550.9266348519895,0.4229341149330139,0.5752525329589844,0.992267267028471,0.9718314592287917,0.9923052712787784,559.865234375,0.13668584823608398,0.835205078125,0.36558836698532104
pali,flickr30k,last_token,True,5,0.7142857142857142,18,18,18,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.4431149959564209,0.43948609434592073,0.446285762701882,0.154052734375,0.1494140625,0.008544921875,0.00390625,0.15415513515472412,0.2889598608016968,0.8788213232467201,527.2793207433682,0.6362496018409729,0.8623053431510925,0.9885303068520555,0.9539311115133213,0.9929048816218594,518.7109375,0.12663841247558594,0.849853515625,0.49591055512428284
pali,flickr30k,last_token,True,5,0.7142857142857142,18,18,18,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.4431149959564209,0.43948609434592073,0.446285762701882,0.150146484375,0.14794921875,0.008056640625,0.005859375,0.15415513515472412,0.2889598608016968,0.8788213232467201,527.2793207433682,0.6362496018409729,0.8623053431510925,0.9885303068520555,0.9539311115133213,0.9929048816218594,518.7109375,0.12663841247558594,0.849853515625,0.49591055512428284
pali,flickr30k,last_token,True,5,0.7142857142857142,18,18,18,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.4431149959564209,0.43948609434592073,0.446285762701882,0.143798828125,0.145263671875,0.007568359375,0.009033203125,0.15415513515472412,0.2889598608016968,0.8788213232467201,527.2793207433682,0.6362496018409729,0.8623053431510925,0.9885303068520555,0.9539311115133213,0.9929048816218594,518.7109375,0.12663841247558594,0.849853515625,0.49591055512428284
pali,flickr30k,last_token,True,6,0.8571428571428571,21,21,21,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.7150417566299438,0.7089767915720586,0.7214372136892052,0.106201171875,0.104736328125,0.005615234375,0.004150390625,0.2941904664039612,0.42085132002830505,0.9135584691792589,376.37724036067965,0.9511078000068665,1.1459635496139526,0.9849915111409732,0.9630307984772527,0.9920557334635348,374.0234375,0.09131431579589844,0.889892578125,0.8141802549362183
pali,flickr30k,last_token,True,6,0.8571428571428571,21,21,21,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.7150417566299438,0.7089767915720586,0.7214372136892052,0.095947265625,0.1005859375,0.004638671875,0.00927734375,0.2941904664039612,0.42085132002830505,0.9135584691792589,376.37724036067965,0.9511078000068665,1.1459635496139526,0.9849915111409732,0.9630307984772527,0.9920557334635348,374.0234375,0.09131431579589844,0.889892578125,0.8141802549362183
pali,flickr30k,last_token,True,6,0.8571428571428571,21,21,21,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.7150417566299438,0.7089767915720586,0.7214372136892052,-0.040771484375,0.032958984375,0.00390625,0.07763671875,0.2941904664039612,0.42085132002830505,0.9135584691792589,376.37724036067965,0.9511078000068665,1.1459635496139526,0.9849915111409732,0.9630307984772527,0.9920557334635348,374.0234375,0.09131431579589844,0.889892578125,0.8141802549362183
pali,flickr30k,last_token,True,7,1.0,25,25,25,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.3691707253456116,0.3654298503446626,0.37298962473287245,0.12841796875,0.1318359375,0.00341796875,0.0068359375,0.14560844004154205,0.2235623002052307,0.8878864999491047,491.8113774259564,0.5879828333854675,0.6684327125549316,0.9946569004942819,0.987277364249095,0.9929318998137338,504.451171875,0.12315702438354492,0.861083984375,0.5357293486595154
pali,flickr30k,last_token,True,7,1.0,25,25,25,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.3691707253456116,0.3654298503446626,0.37298962473287245,0.1240234375,0.130615234375,0.00244140625,0.009033203125,0.14560844004154205,0.2235623002052307,0.8878864999491047,491.8113774259564,0.5879828333854675,0.6684327125549316,0.9946569004942819,0.987277364249095,0.9929318998137338,504.451171875,0.12315702438354492,0.861083984375,0.5357293486595154
pali,flickr30k,last_token,True,7,1.0,25,25,25,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.3691707253456116,0.3654298503446626,0.37298962473287245,0.02294921875,0.080322265625,0.002197265625,0.0595703125,0.14560844004154205,0.2235623002052307,0.8878864999491047,491.8113774259564,0.5879828333854675,0.6684327125549316,0.9946569004942819,0.987277364249095,0.9929318998137338,504.451171875,0.12315702438354492,0.861083984375,0.5357293486595154
